id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty_xy [nm]
879,1739,1281.66,1260.731,127.69,12461,116,0,1.7
880,1740,1284.916,1284.034,135.29,31424,99,0,1.02
881,1741,1270.588,1283.726,132.29,30170,126,0,1.03
882,1742,1281.277,1264.291,134.04,30994,114,0,1.03
883,1743,1281.308,1266.192,132.64,29438,129,0,1.06
884,1744,1268.427,1255.284,129.74,29114,142,0,1.04
885,1745,1275.228,1293.074,134.72,31696,103,0,1.01
886,1746,1265.308,1274.275,129.56,29432,131,0,1.02
887,1747,1284.073,1295.509,134.48,31664,100,0,1.01
888,1748,1290.932,1297.033,135.56,31623,106,0,1.03
889,1749,1289.515,1278.189,133.09,30580,121,0,1.03
890,1751,1273.074,1277.436,134.03,31459,100,0,1.01
891,1752,1298.093,1281.796,130.39,28911,139,0,1.05
892,1753,1292.404,1272.192,131.36,29972,121,0,1.02
893,1754,1297.104,1260.677,132.55,30502,120,0,1.02
894,1755,1277.589,1286.155,134.87,31614,98,0,1.01
895,1756,1286.622,1290.122,134.6,31131,111,0,1.03
896,1757,1281.3,1304.492,131.55,29161,139,0,1.06
897,1758,1294.321,1271.813,131.07,29526,125,0,1.03
898,3838,1268.377,1302.524,137.48,26339,90,0,1.15
899,3839,1273.514,1280.15,130.56,23343,123,0,1.18
900,3840,1268.823,1284.217,136.02,25936,99,0,1.15
901,3841,1289.76,1273.448,135.23,25903,100,0,1.15
902,3842,1270.467,1261.771,134.91,25877,95,0,1.14
903,3848,1264.154,1297.685,133.6,25559,105,0,1.14
904,6406,1272.475,1272.043,133.42,28237,121,0,1.09
905,6407,1268.204,1286.476,132.1,13039,106,0,1.72
906,6408,1289.657,1288.032,133.56,28789,113,0,1.07
907,6409,1274.389,1276.424,136.31,29594,99,0,1.07
908,6410,1282.347,1293.411,133.55,29148,115,0,1.06
909,6411,1286.469,1286.822,135.26,29455,104,0,1.06
910,6412,1291.388,1264.532,136.4,30573,92,0,1.05
911,6413,1280.317,1263.766,132.33,28807,121,0,1.06
912,6414,1281.508,1278.972,132.08,28466,117,0,1.06
913,6415,1290.551,1259.767,134.56,29444,98,0,1.1
914,7473,1275.1,1259.454,133.87,17120,94,0,1.45
915,7474,1268.23,1291.478,137.52,8729,90,0,2.46
916,7475,1279.918,1268.35,130.55,16397,112,0,1.46
917,7476,1282.331,1265.372,133.31,16461,109,0,1.51
918,7477,1293.935,1298.854,135.8,17287,96,0,1.47
919,4901,1272.141,1275.935,139.47,5553,105,0,3.64
920,307,1281.418,1255.612,136.11,39763,102,0,0.92
921,3090,1282.776,1284.225,140.25,19415,73,0,1.43
922,4629,1279.259,1288.564,133.48,17453,102,0,1.46
923,4634,1262.922,1291.918,134.01,18301,94,0,1.41
924,4639,1306.351,1278.293,132.48,17564,97,0,1.42
925,4661,1274.01,1262.893,131.15,17674,105,0,1.4
926,4664,1289.366,1288.919,138.62,18757,93,0,1.46
927,3092,1289.259,1272.938,131.88,16685,118,0,1.51
928,3101,1275.025,1289.57,127.81,16126,124,0,1.47
929,4636,1262.125,1280.77,137.96,18944,84,0,1.54
930,4643,1302.86,1293.404,131.19,17102,105,0,1.45
931,4657,1294.735,1280.403,134.99,18013,100,0,1.45
932,304,1281.683,1262.847,134.47,38976,115,0,0.92
933,305,1288.231,1283.772,134.62,38671,112,0,0.92
934,306,1267.535,1300.87,135.11,39247,106,0,0.91
935,309,1287.34,1292.723,134.58,39308,102,0,0.91
936,310,1264.533,1299.928,133.02,39423,112,0,0.89
937,937,1275.505,1273.172,132.24,6327,91,0,2.81
938,3100,1286.669,1263.697,132.27,17336,102,0,1.45
939,3102,1279.44,1271.963,133.66,16955,111,0,1.54
940,3104,1280.347,1274.828,132.92,17758,96,0,1.42
941,3106,1279.345,1273.19,129.61,16777,113,0,1.44
942,3108,1281.803,1287.563,137.21,18450,94,0,1.47
943,4630,1274.134,1284.781,140.73,12553,85,0,1.92
944,4632,1283.774,1286.05,135.03,18094,92,0,1.43
945,4637,1265.188,1313.084,133.32,17509,105,0,1.45
946,4638,1286.657,1274.557,128.41,16666,122,0,1.44
947,4651,1265.925,1290,134.26,18243,94,0,1.42
948,4656,1265.689,1276.465,134.32,18176,98,0,1.43
949,4662,1263.5,1271.044,132.56,17207,108,0,1.46
950,4665,1278.112,1300.257,137.7,18715,86,0,1.42
951,4666,1298.016,1272.336,133.55,17549,106,0,1.46
952,308,1271.244,1278.98,134.27,39139,115,0,0.91
953,936,1279.365,1267.515,130.05,7825,93,0,2.36
954,3093,1267.773,1283.576,134.45,17697,97,0,1.45
955,3094,1265.986,1273.286,132.04,17058,113,0,1.47
956,3095,1273.397,1266.484,136.25,17936,101,0,1.48
957,3096,1272.479,1268.214,132.64,17173,108,0,1.47
958,3097,1281.816,1273.3,131.23,16860,113,0,1.44
959,3098,1284.588,1292.996,134.76,17647,103,0,1.48
960,3099,1294.081,1282.326,136.5,17952,100,0,1.48
961,3103,1288.691,1280.735,134.6,17502,103,0,1.48
962,3105,1272.293,1279.217,130.65,16391,121,0,1.51
963,3107,1277.157,1280.374,137.21,18444,88,0,1.45
964,4631,1284.572,1290.856,136.44,18222,91,0,1.45
965,4633,1273.735,1285.454,133.48,17744,109,0,1.46
966,4635,1288.45,1283.49,135.57,18198,98,0,1.45
967,4640,1273.458,1255.785,130.45,16988,114,0,1.45
968,4641,1265.183,1268.462,136.77,18330,98,0,1.47
969,4642,1276.985,1276.323,132.94,17096,114,0,1.49
970,4649,1291.543,1272.591,129.84,16924,116,0,1.46
971,4650,1269.86,1286.499,133.21,17463,111,0,1.49
972,4652,1292.644,1274.774,134.45,17645,103,0,1.47
973,4653,1292.317,1285.614,131.52,17576,105,0,1.42
974,4654,1277.561,1272.918,137.08,18235,95,0,1.47
975,4655,1286.86,1258.835,131.2,17126,113,0,1.46
976,4658,1286.156,1271.826,134.86,17971,100,0,1.45
977,4659,1293.645,1283,135.42,18393,95,0,1.44
978,4660,1292.913,1298.219,136.9,18346,90,0,1.45
979,4663,1267.814,1248.49,134.12,17996,97,0,1.43
980,4645,1262.713,1268.716,135.96,22552,97,0,1.28
981,1211,1267.779,1267.094,130.14,5447,95,0,3.05
982,1212,1278.047,1276.923,132.97,10693,97,0,1.98
983,3947,1274.454,1275.216,138.28,6603,88,0,2.94
984,2927,1294.413,1299.775,135.66,16439,93,0,1.53
985,6883,1267.932,1284.078,143.06,12027,81,0,2.01
986,2039,1292.908,1286.29,142.09,6807,86,0,3.25
987,2044,1290.815,1280.467,134.04,18766,106,0,1.39
988,2046,1290.762,1278.132,135.25,19081,104,0,1.39
989,2559,1290.074,1267.022,132.93,20039,114,0,1.33
990,2568,1270.896,1270.953,138.31,21977,82,0,1.3
991,2572,1267.217,1291.806,136.77,21294,89,0,1.3
992,6463,1280.534,1269.982,129.6,17277,114,0,1.4
993,6469,1277.723,1283.724,139.64,19765,81,0,1.39
994,4264,1280.199,1279.976,141.53,14180,75,0,1.73
995,2038,1275.233,1299.828,131.32,18383,119,0,1.38
996,2040,1292.936,1279.338,133.99,19185,99,0,1.36
997,2041,1288.035,1287.263,132.57,18555,117,0,1.39
998,2042,1270.38,1285.624,133.87,19321,101,0,1.35
999,2043,1270.439,1275.981,132.71,19005,109,0,1.36
1000,2045,1266.08,1266.999,129.22,17491,122,0,1.45
1001,2047,1273.84,1267.566,137.77,20022,88,0,1.37
1002,2048,1262.343,1289.621,134.79,19124,106,0,1.39
1003,2049,1275.618,1298.141,134.78,18812,109,0,1.4
1004,2050,1280.037,1261.22,135.14,19256,95,0,1.37
1005,2051,1286.997,1283.526,131.26,18130,116,0,1.39
1006,2556,1269.121,1283.671,134.22,20980,95,0,1.28
1007,2557,1278.337,1278.449,136.35,8054,93,0,2.46
1008,2558,1275.093,1273.693,139.19,22484,75,0,1.25
1009,2560,1268.109,1268.081,132.78,20592,112,0,1.32
1010,2561,1290.368,1291.842,129.26,19580,118,0,1.34
1011,2562,1265.72,1274.705,132.85,20232,112,0,1.32
1012,2563,1283.324,1277.965,133.09,20241,113,0,1.32
1013,2564,1292.945,1283.968,130.6,19963,109,0,1.29
1014,2565,1282.317,1295.53,132.11,19844,116,0,1.32
1015,2566,1273.327,1294.615,135.22,20668,106,0,1.33
1016,2567,1285.141,1287.767,133.68,19728,122,0,1.37
1017,2569,1266.53,1293.845,132.8,20060,113,0,1.32
1018,2570,1264.521,1283.792,134.72,20645,109,0,1.32
1019,2571,1293.686,1263.082,133.72,20617,102,0,1.3
1020,2573,1278.732,1292.146,135.26,21187,97,0,1.29
1021,2574,1274.07,1274.54,133.97,21169,97,0,1.27
1022,2575,1264.526,1270.93,138.59,21800,87,0,1.31
1023,2576,1277.704,1286.335,131.82,20285,108,0,1.29
1024,4263,1262.579,1278.913,136.96,21860,94,0,1.29
1025,4265,1292.338,1282.947,133.28,21027,111,0,1.29
1026,4266,1284.502,1290.683,133.16,21222,108,0,1.27
1027,6424,1281.255,1296.254,139.66,17381,86,0,1.52
1028,6426,1267.486,1278.192,132.09,15428,107,0,1.54
1029,6464,1267.719,1270.922,129.6,15784,122,0,1.5
1030,6465,1265.304,1282.954,134.38,18231,98,0,1.41
1031,6466,1280.29,1281.874,135.27,18672,91,0,1.39
1032,6467,1265.32,1261.533,130.8,17535,108,0,1.41
1033,6468,1264.563,1276.139,133.27,17891,106,0,1.42
1034,6470,1271.95,1275.442,135.99,18738,96,0,1.41
1035,6471,1282.019,1271.355,133.17,17834,104,0,1.49
1036,2421,1288.364,1287.609,131.95,16162,109,0,1.51
1037,2423,1283.859,1294.969,132.76,16527,103,0,1.49
1038,5125,1274.577,1269.184,138.17,16736,85,0,1.54
1039,5799,1274.731,1293.693,137.05,29095,92,0,1.1
1040,5801,1286.801,1270.567,133.72,27639,113,0,1.11
1041,5802,1288.196,1281.432,131.81,26845,117,0,1.11
1042,6674,1286.029,1289.107,135.42,9811,96,0,2.27
1043,6675,1272.57,1276.76,131.3,7956,99,0,2.4
1044,6676,1275.093,1285.977,139.91,10772,84,0,2.14
1045,6677,1274.007,1282.268,134.58,9837,92,0,2.11
1046,2424,1274.335,1259.098,137.9,17353,88,0,1.52
1047,5800,1276.134,1272.637,138.83,11060,90,0,2.06
1048,6678,1272.356,1291.722,129.71,9080,105,0,2.15
1049,1131,1275.181,1290.169,136.37,11204,90,0,1.95
1050,1133,1278.002,1281.727,128.63,10229,107,0,1.94
1051,929,1273.803,1298.731,128.07,8984,108,0,2.12
1052,930,1285.501,1275.988,136.18,10347,86,0,2.04
1053,932,1284.413,1299.467,133.36,9264,105,0,2.21
1054,1128,1263.136,1293.888,129.63,10078,108,0,1.99
1055,1130,1269.413,1272.47,127.34,9703,111,0,2
1056,1132,1260.679,1290.511,133.15,10540,102,0,2
1057,1134,1268.013,1286.644,129.65,10532,99,0,1.9
1058,2610,1276.79,1296.036,133.58,14853,97,0,1.58
1059,2611,1278.729,1287.022,138.83,13510,90,0,1.78
1060,2612,1277.938,1272.873,134.35,14838,98,0,1.61
1061,4626,1274.325,1275.633,131.99,33981,121,0,0.96
1062,4627,1283.195,1284.405,134.84,30859,119,0,1.04
1063,4628,1288.363,1273.614,130.62,32863,140,0,0.97
1064,4629,1282.832,1291.15,136.81,36219,83,0,0.94
1065,4630,1290.122,1273.321,136.5,35446,100,0,0.97
1066,927,1287.494,1287.895,139.97,10652,84,0,2.09
1067,928,1264.75,1291.842,136.45,8076,95,0,2.47
1068,931,1261.206,1260.461,132.69,9649,97,0,2.09
1069,1354,1291.962,1275.037,136.38,20378,96,0,1.38
1070,1356,1283.708,1285.312,134.01,20255,98,0,1.37
1071,2870,1261.888,1298.228,136.35,8541,97,0,2.43
1072,2871,1287.711,1290.803,134.48,18893,99,0,1.41
1073,3260,1278.122,1277.902,133.88,28698,106,0,1.1
1074,4738,1284.503,1271.757,140.31,12532,84,0,1.95
1075,4739,1289.224,1297.475,132.43,11174,97,0,1.93
1076,4741,1290.33,1277.448,129.06,10632,111,0,1.95
1077,4744,1278.602,1262.151,130.25,10873,107,0,1.98
1078,2869,1296.79,1289.08,133.89,18435,106,0,1.44
1079,2872,1282.172,1281.919,134.46,19081,112,0,1.43
1080,3257,1283.194,1276.123,132.61,27364,115,0,1.12
1081,3258,1282.977,1278.24,132.23,23916,117,0,1.21
1082,3259,1281.876,1283.382,136.13,28889,98,0,1.11
1083,3261,1283.908,1287.853,135.7,28563,105,0,1.12
1084,4742,1260.622,1266.877,131.41,11116,102,0,1.93
1085,4743,1286.376,1290.405,141.02,12591,86,0,1.95
1086,4736,1275.597,1286.23,131.42,11037,102,0,1.94
1087,4737,1288.455,1280.715,134.45,9628,96,0,2.19
1088,4740,1274.485,1275.235,125.99,10374,118,0,1.93
1089,1357,1286.672,1289.075,137.91,21094,89,0,1.37
1090,5558,1264.171,1265.567,128.66,15442,119,0,1.54
1091,5559,1264.777,1284.596,136.94,17258,102,0,1.55
1092,6236,1293.067,1286.908,135.35,30885,96,0,1.06
1093,5554,1292.669,1294.764,134.68,16604,101,0,1.54
1094,5555,1273.027,1273.941,135.44,11064,93,0,2
1095,5556,1277.763,1295.769,136.75,17223,93,0,1.54
1096,5557,1286.208,1261.536,132.71,16573,105,0,1.52
1097,6232,1296.076,1277.758,136.28,31265,92,0,1.06
1098,6233,1282.153,1275.394,136.88,16570,87,0,1.51
1099,6234,1285.077,1275.346,137,31127,98,0,1.11
1100,6235,1294.224,1271.453,136.01,31119,100,0,1.07
1101,262,1270.798,1271.898,130.29,21400,120,0,1.26
1102,6485,1274.316,1275.862,132.85,42778,127,0,0.86
1103,6486,1292.311,1278.061,134.73,43892,110,0,0.86
1104,6797,1289.692,1261.231,136.97,13271,86,0,1.78
1105,6483,1277.509,1284.898,135.29,43954,108,0,0.86
1106,6484,1263.417,1257.286,130.08,9127,104,0,2.16
1107,6757,1298.932,1287.313,132.12,10429,98,0,1.97
1108,6761,1290.73,1273.712,143.19,11863,78,0,2
1109,6764,1278.897,1269.744,141.71,11338,82,0,2.04
1110,980,1273.414,1288.868,132.95,28409,114,0,1.07
1111,981,1291.1,1272.011,134.81,28851,109,0,1.08
1112,982,1282.316,1306.217,133.08,28351,108,0,1.07
1113,983,1290.157,1286.547,131.75,27923,113,0,1.07
1114,984,1280.035,1275.582,135.17,29210,99,0,1.07
1115,985,1273.677,1273.67,133.39,28442,114,0,1.07
1116,986,1282.957,1257.089,131.98,27443,128,0,1.09
1117,987,1291.359,1289.048,129.92,26782,138,0,1.09
1118,988,1267.705,1264.672,132.46,28265,121,0,1.07
1119,989,1276.673,1277.476,134.6,29434,100,0,1.05
1120,990,1274.822,1289.242,136.97,30559,86,0,1.04
1121,991,1287.337,1281.15,136.12,29139,100,0,1.08
1122,6755,1266.669,1261.038,132.28,9955,104,0,2.06
1123,6758,1256.601,1287.697,129.42,9816,105,0,2.01
1124,6759,1273.351,1274.374,130.89,9591,113,0,2.11
1125,6760,1272.192,1278.703,134.55,10402,98,0,2.03
1126,6762,1277.83,1300.553,137.25,10980,88,0,2
1127,6763,1267.251,1291.897,133.76,9830,104,0,2.2
1128,6765,1287.624,1278.531,131.78,9738,108,0,2.09
1129,6766,1284.124,1273.228,134.42,10903,87,0,1.93
1130,6767,1289.052,1284.922,134.24,10158,101,0,2.07
1131,1675,1290.96,1266.382,134.85,46812,120,0,0.85
1132,1677,1277.82,1284.392,134.54,46538,116,0,0.83
1133,1678,1284.453,1292.059,135.01,46550,112,0,0.83
1134,1680,1265.927,1273.28,132.94,45651,124,0,0.82
1135,1681,1291.886,1273.768,135.16,47070,106,0,0.82
1136,3672,1281.143,1263.712,134.77,20843,93,0,1.31
1137,3674,1296.562,1266.376,131.43,19956,110,0,1.32
1138,3675,1284.574,1278.764,140.47,22592,70,0,1.3
1139,3676,1258.04,1287.361,130.22,20217,113,0,1.29
1140,3678,1263.901,1277.875,132,19656,111,0,1.33
1141,6909,1285.136,1275,144.88,11197,74,0,2.13
1142,1676,1269.388,1292.597,138.13,13077,89,0,1.82
1143,1679,1287.183,1258.44,133.44,45843,125,0,0.83
1144,3673,1290.623,1273.652,131.34,6607,108,0,2.8
1145,3677,1282.442,1295.035,138.51,21641,89,0,1.36
1146,5399,1277.73,1291.328,128.92,11015,107,0,1.85
1147,5400,1284.838,1289.818,131.41,11643,115,0,1.86
1148,5404,1283.187,1290.63,141.07,13890,85,0,1.78
1149,5405,1273.509,1285.972,133.84,12324,103,0,1.81
1150,5401,1286.289,1272.04,138.21,13730,79,0,1.72
1151,5402,1310.633,1295.192,135.33,12844,92,0,1.77
1152,5403,1298.126,1266.554,135.79,13257,86,0,1.73
1153,5398,1268.793,1276.464,134.76,12343,97,0,1.86
1154,2114,1284.597,1280.502,134.92,20573,97,0,1.3
1155,2115,1278.466,1253.024,135.5,17799,95,0,1.46
1156,2116,1259.505,1277.02,130.12,19384,121,0,1.34
1157,2117,1288.449,1285.04,135.53,20973,99,0,1.32
1158,2118,1260.836,1283.892,137.51,21168,88,0,1.33
1159,2120,1278.98,1281.818,135.46,20784,95,0,1.33
1160,2121,1294.817,1280.296,135.47,20505,103,0,1.35
1161,2122,1293.309,1290.856,135.63,20948,95,0,1.32
1162,2123,1272.143,1264.521,137.06,21472,87,0,1.31
1163,2125,1282.852,1280.949,132.78,20361,102,0,1.31
1164,2126,1270.681,1283.784,134.15,20763,99,0,1.31
1165,2127,1296.433,1269.199,130.37,19586,114,0,1.32
1166,2128,1289.506,1286.504,137.13,21116,90,0,1.33
1167,2129,1279.826,1298.253,132.27,20059,112,0,1.33
1168,2130,1276.095,1265.206,138.39,21832,80,0,1.31
1169,2131,1263.861,1285.561,133.44,20273,106,0,1.33
1170,2132,1271.875,1293.006,135.18,20839,105,0,1.33
1171,2133,1290.746,1290.146,132.53,20483,98,0,1.34
1172,2134,1293.118,1269.972,132.89,20311,106,0,1.32
1173,2135,1276.321,1297.615,136.2,21332,99,0,1.35
1174,2136,1272.405,1276.435,137.58,21441,85,0,1.34
1175,2138,1266.775,1275.377,139.31,22098,82,0,1.31
1176,2139,1275.391,1276.327,133.88,20547,108,0,1.33
1177,2141,1269.745,1272.923,132.32,19967,112,0,1.33
1178,2142,1276.708,1281.58,135.27,21231,92,0,1.3
1179,2144,1286.71,1273.552,136.16,21354,85,0,1.3
1180,2145,1266.043,1268.381,136.88,21429,92,0,1.35
1181,2146,1284.439,1269.985,134.22,21016,93,0,1.29
1182,2147,1281.568,1272.549,131.6,19501,114,0,1.34
1183,2148,1272.305,1295.689,138.91,21864,88,0,1.32
1184,2150,1291.035,1293.247,132.72,20342,105,0,1.31
1185,2119,1280.029,1286.163,131.65,20347,107,0,1.32
1186,2124,1273.787,1281.426,135.75,20805,96,0,1.36
1187,2137,1269.98,1302.005,131.7,19499,117,0,1.36
1188,2140,1258.956,1285.542,131.88,19590,113,0,1.35
1189,2143,1253.948,1278.49,136.43,21466,91,0,1.3
1190,2149,1257.966,1282.798,136.25,21583,87,0,1.32
1191,2708,1261.806,1289.915,137.74,16964,86,0,1.53
1192,3202,1281.807,1290.09,131.65,19680,116,0,1.34
1193,6091,1278.941,1285.475,131.28,11764,104,0,1.86
1194,6959,1283.501,1300.2,134.1,18111,101,0,1.44
1195,6960,1266.812,1268.386,134.81,17962,100,0,1.46
1196,2706,1265.881,1285.266,139.02,16846,86,0,1.56
1197,2709,1285.59,1263.441,137.26,16607,91,0,1.59
1198,2710,1292.181,1272.391,137.11,17013,92,0,1.53
1199,2711,1282.326,1284.164,134.09,16241,100,0,1.56
1200,2712,1275.779,1294.564,129.24,15142,117,0,1.55
1201,3194,1280.376,1278.686,134.12,20805,99,0,1.3
1202,3195,1272.673,1278.753,134.42,13674,101,0,1.76
1203,3196,1276.265,1291.599,130.72,19368,122,0,1.35
1204,3197,1296.071,1280.289,134.3,20413,98,0,1.32
1205,3198,1259.463,1286.161,134.45,20787,97,0,1.34
1206,3199,1265.191,1296.116,133.95,19795,117,0,1.41
1207,3200,1281.777,1283.611,135.19,20165,103,0,1.36
1208,3201,1282.258,1293.914,136.19,20887,98,0,1.34
1209,3203,1282.513,1280.733,137.65,21192,88,0,1.33
1210,5297,1275.362,1287.094,139.72,17041,85,0,1.56
1211,6090,1270.183,1284.502,136.03,18852,98,0,1.46
1212,6093,1279.697,1283.792,133.73,17963,106,0,1.44
1213,6094,1290.942,1288.652,135.63,18347,104,0,1.45
1214,6095,1274.063,1275.607,130.51,17662,111,0,1.41
1215,6096,1284.801,1273.494,130.87,17516,111,0,1.44
1216,6097,1281.054,1269.867,134.44,17829,111,0,1.47
1217,6098,1283.72,1282.203,134.53,18316,94,0,1.3
1218,6099,1281.836,1270.986,136.98,18243,102,0,1.48
1219,6100,1276.985,1276.56,134.62,18133,100,0,1.44
1220,6957,1290.244,1268.241,131.32,17402,116,0,1.44
1221,6961,1290.042,1280.821,135.32,18149,99,0,1.44
1222,6962,1265.466,1288.402,132.14,17730,111,0,1.43
1223,6963,1266.647,1283.41,133.56,17910,104,0,1.45
1224,6964,1281.899,1284.726,135.67,18308,98,0,1.45
1225,6965,1286.863,1265.943,134.18,18471,96,0,1.4
1226,6966,1280.478,1274.121,137.19,18668,94,0,1.48
1227,6967,1285.075,1265.107,133.61,17913,100,0,1.43
1228,6968,1301.839,1280.121,135.46,18335,93,0,1.43
1229,6969,1277.817,1279.53,133.66,17802,100,0,1.44
1230,6970,1283.07,1287.217,135.02,18434,95,0,1.42
1231,6971,1281.333,1282.85,133.97,17946,96,0,1.48
1232,6972,1268.049,1269.467,130.51,17141,120,0,1.45
1233,6973,1284.029,1289.371,134.09,17783,104,0,1.48
1234,7315,1281.476,1273.124,132.35,21533,127,0,1.29
1235,7317,1274.026,1276.89,136.27,23229,89,0,1.29
1236,7318,1265.641,1262,134.35,22347,104,0,1.29
1237,7319,1283.591,1277.114,136.88,22775,100,0,1.32
1238,7320,1284.692,1272.342,134.35,21950,106,0,1.31
1239,7321,1277.786,1276.806,134.69,22141,106,0,1.29
1240,7322,1270.834,1292.398,133.75,21709,107,0,1.26
1241,2707,1270.062,1295.072,135.01,5278,88,0,3.28
1242,6092,1279.069,1264.767,135.92,18718,94,0,1.5
1243,3584,1269.02,1284.741,130.07,8369,95,0,2.22
1244,5017,1278.811,1271.463,133.03,18907,105,0,1.36
1245,512,1278.673,1264.035,135.19,30915,110,0,1.04
1246,513,1279.598,1298.169,135.27,18169,99,0,1.44
1247,514,1290.54,1256.358,132.45,30760,115,0,1.01
1248,515,1269.044,1275.215,136.28,32145,99,0,1.02
1249,728,1295.221,1262.583,131.64,12608,100,0,1.73
1250,730,1300.11,1286.768,139.21,13629,87,0,1.76
1251,731,1272.46,1293.532,135.35,13140,97,0,1.76
1252,732,1294.119,1299.579,132.24,12360,111,0,1.8
1253,733,1286.994,1270.159,131.77,12549,113,0,1.77
1254,734,1291.205,1278.781,131.28,12359,104,0,1.76
1255,735,1279.503,1298.717,132.94,13015,101,0,1.73
1256,736,1282.193,1290.791,133.63,12782,102,0,1.77
1257,737,1287.179,1296.809,134.8,12953,100,0,1.77
1258,738,1290.043,1264.873,132.8,12537,105,0,1.78
1259,3585,1275.083,1263.672,138.83,8726,87,0,2.37
1260,5008,1270.958,1281.822,131.45,18324,114,0,1.38
1261,5010,1276.532,1277.155,130.99,18391,113,0,1.37
1262,5011,1282.142,1286.068,131.11,18490,111,0,1.36
1263,5012,1275.313,1276.146,137.31,20174,92,0,1.36
1264,5013,1268.87,1281.052,134.95,19387,98,0,1.36
1265,5014,1273.232,1277.305,136.26,20240,86,0,1.33
1266,5015,1264.836,1265.456,133,18690,112,0,1.39
1267,5016,1294.433,1263.314,132.99,18463,106,0,1.39
1268,5018,1280.802,1261.628,138.3,20519,83,0,1.35
1269,5019,1273.605,1289.947,130.82,18204,111,0,1.37
1270,5020,1271.678,1301.281,133.15,18268,121,0,1.43
1271,5021,1287.332,1290.268,128.53,17613,126,0,1.39
1272,5022,1277.677,1277.052,132.61,18607,110,0,1.38
1273,5191,1293.937,1280.801,135.29,21821,95,0,1.27
1274,5192,1283.545,1269.192,131.47,14423,109,0,1.6
1275,87,1279.444,1274.848,134.42,21636,101,0,1.28
1276,1653,1287.718,1270.756,140.54,15206,88,0,1.71
1277,3117,1266.764,1272.775,133.58,14050,99,0,1.68
1278,4604,1274.121,1278.711,129.32,6741,104,0,2.65
1279,6847,1279.928,1279.584,132.06,26152,110,0,1.12
1280,1263,1286.722,1291.807,133.91,25881,102,0,1.15
1281,3111,1276.828,1295.535,135.94,14697,98,0,1.67
1282,6473,1277.188,1304.962,134.66,5399,93,0,3.25
1283,82,1279.502,1288.934,133.32,21083,107,0,1.3
1284,84,1297.739,1268.043,131.76,20786,110,0,1.29
1285,85,1283.085,1288.49,134.6,21234,103,0,1.31
1286,1267,1263.885,1286.87,134.94,25735,103,0,1.17
1287,3112,1283.567,1280.789,125.57,7274,108,0,2.4
1288,3116,1302.437,1303.526,131.86,14273,103,0,1.64
1289,4603,1283.801,1295.336,133.09,14208,106,0,1.66
1290,6474,1275.714,1265.09,137.93,13810,95,0,1.78
1291,6844,1280.543,1289.752,134.56,27089,104,0,1.13
1292,6846,1286.257,1281.319,131.21,26549,112,0,1.1
1293,6849,1273.355,1292.763,135.65,27291,98,0,1.14
1294,6850,1272.585,1271.373,137.27,28164,96,0,1.13
1295,86,1278.234,1295.719,136.4,21855,93,0,1.3
1296,1264,1289.309,1275.925,130.67,20483,115,0,1.41
1297,1265,1275.157,1286.636,137.01,26916,88,0,1.15
1298,1266,1278.865,1283.546,131.66,25256,110,0,1.14
1299,1651,1283.733,1275.379,139.51,15167,85,0,1.68
1300,3113,1281.365,1292.545,135.49,14613,96,0,1.67
1301,3114,1290.09,1279.243,133.67,14585,93,0,1.6
1302,3115,1279.955,1285.874,130.12,13573,110,0,1.67
1303,6842,1264.371,1279.324,134.7,27343,99,0,1.12
1304,6845,1277.199,1275.354,132.13,26753,112,0,1.11
1305,6848,1283.193,1288.291,133.79,26887,112,0,1.13
1306,6851,1287.772,1263.922,134.66,27485,104,0,1.12
1307,6852,1290.872,1274.732,137.72,27736,93,0,1.15
1308,6853,1276.343,1274.636,134.67,27668,96,0,1.11
1309,839,1279.73,1269.386,132.57,17411,111,0,1.47
1310,841,1279.388,1268.791,138.88,19699,81,0,1.42
1311,844,1285.599,1273.444,130.31,17392,112,0,1.43
