id,frame,x [nm],y [nm],sigma [nm],intensity [photon],offset [photon],bkgstd [photon],uncertainty_xy [nm]
1312,846,1274.475,1282.154,133.18,18057,102,0,1.43
1313,848,1282.556,1278.577,128.94,17035,118,0,1.45
1314,849,1281.694,1272.376,132.19,17698,108,0,1.45
1315,850,1269.358,1277.943,132.93,18194,102,0,1.45
1316,857,1290.111,1259.736,136.74,19006,86,0,1.46
1317,858,1268.318,1274.108,130.99,17553,112,0,1.43
1318,860,1262.328,1271.669,135.66,19099,91,0,1.44
1319,862,1288.072,1267.941,134.85,18281,101,0,1.48
1320,863,1283.15,1266.005,137.08,19078,89,0,1.43
1321,864,1293.812,1288.668,136.53,18926,96,0,1.46
1322,866,1282.403,1276.355,138.17,19280,93,0,1.46
1323,873,1275.625,1270.191,132.58,17901,110,0,1.48
1324,875,1285.667,1275.747,136.39,18979,87,0,1.46
1325,877,1279.237,1283.575,134.14,18173,103,0,1.46
1326,878,1285.606,1281.353,133.75,18323,96,0,1.42
1327,879,1264.118,1298.962,138,18962,93,0,1.47
1328,882,1285.983,1304.011,136.09,18496,102,0,1.46
1329,2202,1284.335,1272.669,134.23,10850,104,0,2.03
1330,2204,1281.453,1258.754,139.58,11606,87,0,2.04
1331,2205,1289.674,1276.954,129.47,9746,116,0,2.12
1332,3013,1262.512,1261.507,132.84,14501,103,0,1.63
1333,3323,1279.135,1284.374,131.87,22372,118,0,1.26
1334,3326,1279.671,1284.597,131.57,22513,115,0,1.24
1335,3328,1287.016,1269.263,133.39,23380,101,0,1.23
1336,3332,1291.702,1286.65,132.43,23222,103,0,1.22
1337,3333,1281.981,1302.785,134.63,23310,103,0,1.25
1338,4371,1280.3,1290.553,129.92,8962,106,0,2.21
1339,4373,1280.727,1291.26,133.62,9819,89,0,2.11
1340,4374,1281.854,1271.334,131.54,9113,101,0,2.21
1341,4375,1287.86,1270.27,129.01,9021,103,0,2.19
1342,4379,1269.581,1247.359,135.92,9119,105,0,2.36
1343,4380,1285.317,1278.106,134.01,9713,95,0,2.17
1344,4381,1273.148,1255.487,132.69,9372,99,0,2.19
1345,4382,1282.477,1287.546,126.67,8786,106,0,2.14
1346,842,1296.232,1276.545,135.44,19128,87,0,1.4
1347,843,1280.581,1288.282,135.31,18571,100,0,1.44
1348,845,1274.901,1285.609,134.99,18868,88,0,1.44
1349,847,1275.242,1282.145,133.92,17936,104,0,1.48
1350,851,1291.644,1264.946,136.33,18797,94,0,1.47
1351,852,1272.902,1266.452,136.97,18560,98,0,1.51
1352,853,1278.227,1281.453,137.59,19232,83,0,1.42
1353,854,1282.276,1285.07,132.78,17786,108,0,1.45
1354,856,1291.867,1269.06,134.32,18693,92,0,1.44
1355,861,1261.678,1290.692,130.76,17142,124,0,1.51
1356,865,1267.694,1270.991,133.57,18363,101,0,1.44
1357,867,1274.895,1283.366,136.75,18421,98,0,1.49
1358,868,1292.174,1282.772,128.82,17016,118,0,1.44
1359,869,1283.408,1277.941,136.94,18737,101,0,1.47
1360,871,1282.601,1276.991,137.38,19193,90,0,1.43
1361,872,1270.4,1270.654,132.6,17787,99,0,1.43
1362,874,1282.382,1295.397,133.46,18425,96,0,1.41
1363,876,1287.765,1265.911,137.17,18699,95,0,1.5
1364,880,1294.301,1269.645,130.7,17273,117,0,1.45
1365,881,1257.267,1290.865,135.21,18727,100,0,1.44
1366,885,1263.898,1280.531,133.95,17763,106,0,1.48
1367,2203,1294.954,1268.507,134.11,9409,98,0,2.26
1368,2206,1280.353,1288.096,134.55,11016,93,0,1.99
1369,3014,1302.091,1281.286,134.37,19062,103,0,1.44
1370,3015,1269.493,1281.778,137.77,20438,89,0,1.38
1371,3324,1279.025,1274.468,134.52,10769,102,0,2.11
1372,3325,1271.475,1276.622,134.65,23917,98,0,1.23
1373,3327,1286.218,1289.23,133.53,23126,102,0,1.23
1374,3329,1272.841,1288.015,134.8,23590,97,0,1.23
1375,3331,1268.407,1276.248,135.55,23669,99,0,1.24
1376,4377,1274.937,1267.051,133.95,9104,105,0,2.3
1377,4378,1268.048,1281.212,136.4,10205,86,0,2.12
1378,4384,1281.083,1285.275,136.59,9744,98,0,2.23
1379,4385,1297.752,1274.318,136.56,9839,90,0,2.23
1380,859,1278.136,1268.169,134.2,18291,103,0,1.45
1381,870,1286.271,1277,135.1,18481,92,0,1.43
1382,884,1270.269,1293.457,136.14,18398,99,0,1.5
1383,886,1261.099,1282.571,136.79,18967,88,0,1.44
1384,889,1270.432,1287.521,135.98,30820,95,0,1.07
1385,3012,1276.498,1294.502,135.9,19774,95,0,1.4
1386,3330,1280.257,1279.725,137.65,24483,87,0,1.24
1387,4372,1300.076,1283.094,129.82,8519,115,0,2.32
1388,855,1274.146,1295.846,132.09,17790,108,0,1.45
1389,883,1273.239,1286.585,134.45,18643,97,0,1.41
1390,888,1279.774,1287.27,136.03,27176,101,0,1.17
1391,890,1276.646,1277.596,133.17,30000,116,0,1.07
1392,4369,1278.099,1276.303,125.15,8377,113,0,2.22
1393,4376,1279.251,1283.152,136.97,10217,85,0,2.13
1394,4383,1276.343,1285.037,128.92,8629,110,0,2.26
1395,2485,1284.464,1285.164,134.64,25063,107,0,1.19
1396,2486,1289.11,1291.076,134.68,24855,101,0,1.19
1397,6295,1269.591,1284.429,132.44,22662,105,0,1.23
1398,6741,1292.22,1286.088,131.22,11352,117,0,1.92
1399,6743,1269.371,1281.517,136.08,12481,96,0,1.85
1400,6294,1267.542,1280.418,134.88,24518,114,0,1.22
1401,6736,1291.452,1277.336,129.6,11374,106,0,1.85
1402,6737,1270.816,1276.432,132.2,7969,114,0,2.49
1403,6738,1292.51,1269.971,136.61,12586,93,0,1.85
1404,6739,1289.175,1266.698,132.56,11769,104,0,1.82
1405,6742,1274.981,1280.883,133.49,11736,105,0,1.89
1406,2483,1266.576,1278.491,133.23,24629,112,0,1.19
1407,4330,1278.34,1278.384,133.57,5484,89,0,3.13
1408,6296,1283.349,1283.527,133.04,23906,113,0,1.2
1409,46,1269.016,1279.642,131.6,7695,96,0,2.44
1410,2484,1270.426,1263.082,145.68,11126,80,0,2.2
1411,6740,1279.457,1281.509,133.57,12122,93,0,1.84
1412,956,1289.133,1303.703,137.79,16706,89,0,1.52
1413,957,1259.064,1276.071,131.77,8318,105,0,2.33
1414,1340,1274.95,1279.624,133.4,19708,109,0,1.39
1415,4428,1267.947,1285.401,139.16,12339,83,0,1.87
1416,4901,1279.715,1266.432,124.38,7882,115,0,2.24
1417,1437,1268.986,1300.289,129.74,10221,109,0,1.98
1418,958,1280.462,1270.295,136.95,16809,93,0,1.62
1419,1337,1276.847,1268.581,131.54,19191,112,0,1.34
1420,1339,1270.269,1286.491,135.84,20290,96,0,1.34
1421,1341,1270.971,1287.182,134.32,20138,99,0,1.32
1422,1436,1287.014,1267.162,137.5,19606,83,0,1.37
1423,1438,1281.139,1265.423,135.09,18862,98,0,1.39
1424,1439,1271.383,1279.271,137.17,19527,86,0,1.37
1425,1440,1280.215,1269.436,133.48,18411,106,0,1.4
1426,1441,1292.465,1274.516,135.53,19205,90,0,1.34
1427,1442,1278.171,1273.155,134.16,18653,103,0,1.48
1428,1443,1286.167,1287.178,134.78,18484,101,0,1.41
1429,1444,1278.793,1285.588,135.88,19328,88,0,1.36
1430,1445,1285.517,1263.511,133.9,18829,103,0,1.38
1431,1446,1283.939,1269.759,137.31,19194,97,0,1.41
1432,1447,1268.07,1268.822,129.42,17558,117,0,1.46
1433,1448,1279.08,1263.132,137.43,19082,94,0,1.41
1434,4427,1278.387,1288.067,133.06,15704,104,0,1.54
1435,4429,1284.287,1260.586,134.51,16138,98,0,1.52
1436,4430,1277.22,1285.118,135.15,16407,98,0,1.52
1437,4431,1286.506,1287.621,134.06,16033,102,0,1.53
1438,4432,1279.132,1281.282,135.52,16452,100,0,1.53
1439,4900,1280.879,1279.557,130.67,12480,115,0,1.77
1440,4902,1283.222,1266.746,131.72,13168,103,0,1.69
1441,3557,1267.223,1289.623,136.44,24200,95,0,1.21
1442,3558,1281.042,1279.559,134.48,11598,96,0,1.95
1443,3560,1289.302,1273.477,134.43,23066,113,0,1.28
1444,3561,1276.904,1274.893,134.67,23866,93,0,1.2
1445,3635,1275.612,1271.057,135.19,13297,100,0,1.8
1446,3636,1269.743,1285.717,133.08,13742,102,0,1.68
1447,3637,1279.231,1279.993,132.5,13749,101,0,1.67
1448,3638,1262.903,1281.016,136.14,14117,94,0,1.7
1449,3640,1265.285,1276.324,140.68,14874,88,0,1.72
1450,3641,1283.376,1277.708,133.66,14178,94,0,1.65
1451,3642,1271.408,1279.133,133.76,14287,93,0,1.67
1452,3644,1258.52,1275.71,134.04,13702,103,0,1.71
1453,3646,1265.418,1299.548,130.43,13630,103,0,1.67
1454,3647,1285.067,1271.881,140.13,14608,85,0,1.77
1455,5351,1271.005,1289.069,135.23,23140,94,0,1.27
1456,5353,1282.494,1278.391,133.35,22074,111,0,1.27
1457,5354,1267.121,1285.958,133.01,22090,110,0,1.26
1458,5355,1273.88,1293.198,133.74,22335,109,0,1.26
1459,5356,1275.313,1281.466,136.56,23025,102,0,1.36
1460,5357,1290.38,1292.105,134.49,22950,97,0,1.23
1461,5358,1282.302,1278.823,133.98,22312,108,0,1.26
1462,5359,1291.289,1275.405,135.17,23239,96,0,1.23
1463,5360,1276.59,1270.204,133.85,22770,109,0,1.24
1464,5361,1272.218,1281.502,133.32,22338,104,0,1.25
1465,5362,1268.687,1288.6,126.96,20831,134,0,1.25
1466,5363,1286.819,1283.313,134.08,22842,97,0,1.23
1467,5365,1272.373,1274.818,133.82,22534,106,0,1.25
1468,5366,1274.904,1296.775,132.12,22180,113,0,1.24
1469,5367,1278.546,1274.383,135.49,23011,104,0,1.25
1470,5368,1299.612,1290.485,135.19,22807,105,0,1.29
1471,5369,1293.848,1271.196,134.68,22820,106,0,1.25
1472,5370,1285.313,1278.158,132.09,22360,114,0,1.24
1473,5371,1282.678,1286.83,132.8,22282,111,0,1.17
1474,5372,1277.723,1268.586,133.69,22664,109,0,1.24
1475,5373,1295.53,1295.907,133.7,22774,107,0,1.25
1476,5374,1272.928,1285.254,134.51,22292,108,0,1.27
1477,3559,1269.757,1294.174,136.08,23405,103,0,1.26
1478,3634,1279.992,1260.665,130.52,12864,118,0,1.75
1479,3639,1273.461,1282.784,135.03,13967,103,0,1.71
1480,3643,1286.231,1280.477,132.88,13409,102,0,1.71
1481,3645,1276.623,1280.445,132.04,13679,101,0,1.69
1482,5352,1269.763,1261.196,130.37,6962,100,0,2.61
1483,5364,1276.848,1276.742,133.92,22518,106,0,1.24
1484,318,1293.581,1287.771,143.18,9199,79,0,2.4
1485,320,1279.682,1282.478,133.99,17861,110,0,1.52
1486,321,1288.803,1266.361,138.2,19570,84,0,1.41
1487,1526,1284.446,1260.132,130.73,11902,110,0,1.83
1488,1527,1279.046,1278.321,133.27,12153,101,0,1.84
1489,317,1274.327,1295.467,134.05,18926,92,0,1.4
1490,319,1300.231,1292.017,132.58,18105,112,0,1.42
1491,322,1268.975,1290.978,132.12,18386,99,0,1.38
1492,1519,1276.94,1282.457,130.77,12044,109,0,1.84
1493,1520,1288.792,1268.432,137.39,11880,95,0,1.94
1494,1521,1279.839,1304.222,132.73,12520,95,0,1.76
1495,1522,1279.917,1286.603,130.31,12069,106,0,1.82
1496,1523,1256.104,1293.591,132.68,11746,106,0,1.88
1497,1524,1301.438,1280.45,134.91,12735,95,0,1.8
1498,1528,1299.467,1296.114,132.23,12096,107,0,1.87
1499,1529,1282.843,1272.916,132.51,12317,105,0,1.81
1500,2315,1300.647,1299.998,141.72,18736,77,0,1.49
1501,2317,1282.807,1276.588,134.27,16937,105,0,1.51
1502,2318,1259.31,1271.874,133.46,16818,104,0,1.53
1503,2319,1276.291,1287.562,139.51,18396,77,0,1.47
1504,2320,1272.48,1262.309,134.19,17132,103,0,1.49
1505,2321,1268.634,1279.834,134.08,17495,91,0,1.44
1506,2316,1279.735,1271.574,124.44,7338,111,0,2.39
1507,2295,1297.4,1279.872,133.83,9852,104,0,2.12
1508,2296,1295.569,1296.501,134.8,9985,99,0,2.1
1509,2297,1266.932,1289.472,133.03,10187,98,0,2.03
1510,2298,1297.746,1268.236,133.24,9866,105,0,2.1
1511,2299,1269.008,1283.997,138.87,10430,90,0,2.19
1512,2300,1284.967,1277.977,138.9,10756,87,0,2.06
1513,2301,1269.241,1290.848,130.85,9851,101,0,2.03
1514,2302,1278.631,1287.012,133.48,10181,99,0,2.05
1515,2304,1278.08,1271.026,137.33,10437,96,0,2.1
1516,2305,1283.036,1275.556,133.84,10200,96,0,2.04
1517,2306,1293.948,1275.024,132.67,10123,98,0,2.03
1518,2307,1266.949,1281.529,134.28,9829,103,0,2.13
1519,5529,1275.487,1275.068,135.45,28233,103,0,1.09
1520,5530,1272.475,1267.848,137.35,20435,99,0,1.36
1521,5531,1288.189,1307.967,132.78,26920,116,0,1.1
1522,5532,1266.792,1281.843,131.69,27012,123,0,1.1
1523,5533,1284.057,1283.184,135.95,28450,101,0,1.09
1524,5534,1292.533,1271.619,131.48,26679,119,0,1.09
1525,5535,1288.858,1283.977,133.38,27396,112,0,1.1
1526,5536,1282.691,1263.83,134.32,27560,110,0,1.1
1527,5537,1267.458,1264.976,132.78,27541,107,0,1.08
1528,5538,1293.936,1279.182,137.37,28466,95,0,1.1
1529,5745,1291.622,1285.094,136.41,15127,93,0,1.68
1530,5747,1297.647,1283.579,137.1,15631,86,0,1.59
1531,5748,1278.448,1265.616,130,14156,110,0,1.59
1532,5751,1287.173,1284.78,134.94,15101,92,0,1.58
1533,5752,1272.346,1279.915,133.07,14389,106,0,1.63
1534,6259,1264.455,1297.042,133.07,19976,103,0,1.31
1535,6260,1273.96,1283.384,127.7,11083,114,0,1.84
1536,6261,1284.16,1294.791,132.09,19937,106,0,1.31
1537,6262,1267.462,1276.049,139.29,22010,83,0,1.3
1538,6263,1281.993,1281.723,133.23,20197,105,0,1.31
1539,6265,1263.099,1269.475,133.52,20405,104,0,1.3
1540,6266,1293.951,1274.915,138.98,21911,80,0,1.3
1541,6267,1300.321,1282.589,131.1,19436,114,0,1.33
1542,6268,1272.085,1270.053,131.73,19819,108,0,1.31
1543,6269,1272.268,1284.862,133.21,19823,115,0,1.34
1544,6270,1282.845,1274.311,133.75,19996,110,0,1.35
1545,6271,1290.433,1288.704,134.72,21497,85,0,1.25
1546,6272,1275.537,1277.473,131.54,19900,111,0,1.31
1547,6273,1277.045,1258.252,134.55,20667,103,0,0.8
1548,6274,1277.761,1275.242,134.01,20755,101,0,1.29
1549,6275,1284.917,1287.799,134.87,20136,110,0,1.35
1550,2303,1260.351,1259.872,133.88,9979,94,0,2.13
1551,5749,1273.956,1283.866,135.26,14699,100,0,1.64
1552,5750,1284.564,1274.775,131.3,14723,102,0,1.56
1553,5753,1263.812,1267.261,137.31,15154,90,0,1.62
1554,6264,1280.006,1282.934,135.61,21167,92,0,1.29
1555,490,1284.565,1293.681,134.79,33386,108,0,1
1556,497,1285.061,1279.247,131.61,32886,117,0,0.98
1557,972,1291.312,1267.25,133.42,8784,95,0,2.27
1558,3627,1275.24,1279.304,134.59,16858,93,0,1.51
1559,3630,1271.721,1271.848,136.94,17355,90,0,1.53
1560,3948,1271.591,1260.667,132.75,25300,121,0,1.17
1561,3629,1268.161,1274.805,138.24,17566,82,0,1.49
1562,469,1270.57,1286.34,134.61,33638,106,0,0.99
1563,470,1271.899,1288.696,132.56,16803,109,0,1.49
1564,471,1285.876,1279.682,132.9,32773,121,0,1
1565,472,1276.765,1274.344,135.85,34254,97,0,0.99
1566,473,1284.877,1280.526,135.81,34476,97,0,0.98
1567,474,1278.633,1262.203,134.93,34010,102,0,0.98
1568,475,1266.058,1286.346,134.41,33741,103,0,0.98
1569,476,1292.644,1263.25,135.37,34349,101,0,0.98
1570,477,1292.124,1271.05,135.62,33820,110,0,1
1571,478,1275.772,1281.248,134.18,33349,111,0,1
1572,479,1286.782,1279.703,132.43,32605,115,0,0.99
1573,480,1275.555,1274.572,132.44,33275,113,0,0.98
1574,481,1281.389,1281.823,130.57,31761,134,0,1
1575,482,1292.245,1283.234,136.49,34932,90,0,0.93
1576,483,1278.498,1282.399,136.54,34808,88,0,0.98
1577,484,1291.593,1278.775,133.52,33758,114,0,0.98
1578,485,1274.742,1275.556,135.78,34034,102,0,0.99
1579,486,1265.123,1269.006,132.76,32753,121,0,0.99
1580,487,1291.705,1282.004,132.46,32844,112,0,0.98
1581,488,1283.859,1266.461,132.81,33399,116,0,1
1582,489,1293.302,1276.459,133.75,33206,115,0,0.99
1583,491,1284.465,1271.501,134.35,33936,107,0,0.98
1584,492,1280.052,1284.882,133.38,34023,99,0,0.96
1585,493,1279.464,1297.548,133.76,33313,118,0,1.02
1586,494,1269.031,1280.83,134.2,33767,112,0,0.98
1587,495,1282.106,1273.66,133.76,33866,105,0,0.97
1588,496,1282.443,1274.3,135.15,34197,100,0,0.98
1589,498,1264.564,1270.468,135.03,34020,107,0,0.99
1590,499,1289.842,1286.423,135.47,33943,105,0,1.02
1591,500,1292.488,1284.078,130.58,32288,129,0,0.99
1592,501,1272.984,1273.626,131.11,32116,133,0,0.99
1593,502,1286.554,1287.723,133.16,33854,108,0,0.97
1594,503,1280.317,1273.954,131.49,32547,126,0,0.99
1595,504,1280.696,1269.799,137.34,34633,94,0,1
1596,505,1289,1276.449,133.02,32898,125,0,1
1597,506,1267.878,1275.391,130.39,32118,138,0,0.99
1598,969,1278.632,1264.552,129.85,8100,101,0,2.35
1599,971,1290.649,1275.054,132.88,8156,102,0,2.4
1600,973,1268.063,1279.06,135.29,8619,100,0,2.37
1601,974,1279.34,1297.454,133.7,8649,93,0,2.29
1602,3945,1276.401,1277.136,132.22,25377,112,0,1.17
1603,3946,1251.456,1282.853,129.9,12114,106,0,1.77
1604,3947,1286.147,1279.913,135.92,26525,97,0,1.18
1605,3949,1271.674,1270.377,134.57,26326,102,0,1.14
1606,3950,1292.165,1271.173,136.37,26387,104,0,1.17
1607,3951,1273.968,1271.09,134.54,27013,101,0,1.12
1608,4875,1277.253,1278.785,131.81,20160,118,0,1.33
1609,4876,1296.063,1288.995,139.69,11878,85,0,1.96
1610,4877,1290.757,1283.747,133.33,21238,96,0,1.33
1611,4878,1291.197,1290.503,134.87,21694,96,0,1.3
1612,4879,1273.959,1270.661,135.24,21085,103,0,1.32
1613,4880,1282.79,1292.576,134.19,21337,99,0,1.3
1614,4881,1273.671,1266.723,129.53,19858,125,0,1.31
1615,4882,1273.75,1281.991,132.49,20903,104,0,1.28
1616,4883,1264.867,1270.817,138.17,21968,87,0,1.31
1617,4884,1266.728,1265.952,133.29,20383,111,0,1.33
1618,4885,1289.327,1278.241,136.11,21030,106,0,1.48
1619,5049,1293.818,1278.172,138.14,19944,93,0,1.4
1620,5050,1276.689,1272.125,136.38,15757,98,0,1.63
1621,5051,1279.737,1299.554,132.03,18822,109,0,1.37
1622,5052,1272.998,1295.157,136.41,20255,88,0,1.35
1623,5053,1293.465,1282.439,134.43,19056,102,0,1.4
1624,1748,1269.709,1295.494,130.59,8930,104,0,2.18
1625,444,1271.914,1263.943,134.27,19083,101,0,1.37
1626,447,1271.574,1296.359,130.09,17639,121,0,1.4
1627,448,1280.146,1282.287,136.79,20073,91,0,1.35
1628,449,1272.328,1266.379,132.94,18670,113,0,1.36
1629,450,1276.694,1277.695,139.19,20230,83,0,1.37
1630,452,1281.17,1261.163,131.89,18547,113,0,1.38
1631,453,1276.955,1285.594,130.51,18278,116,0,1.38
1632,454,1279.51,1290.188,134.22,19672,101,0,1.34
1633,455,1262.436,1264.765,135.74,19398,103,0,1.39
1634,456,1274.538,1269.058,134.34,18459,113,0,1.42
1635,457,1289.492,1262.507,126.89,17485,128,0,1.37
1636,458,1277.471,1297.176,130.95,18139,119,0,1.39
1637,459,1266.134,1299.143,132.69,18329,108,0,1.4
1638,460,1273.627,1261.47,139.01,20480,89,0,1.37
1639,461,1283.924,1292.97,136.08,19827,91,0,1.35
1640,462,1284.753,1296.556,128.54,17860,124,0,1.37
1641,464,1289.067,1283.649,137.65,19435,100,0,1.41
1642,1702,1284.939,1277.457,131.76,29819,117,0,1.03
1643,1703,1289.504,1269.383,130.63,28965,130,0,1.04
1644,1704,1292.192,1280.655,132.76,29932,118,0,1.04
1645,1705,1276.752,1284.78,135.78,31783,92,0,1.01
1646,1706,1275.156,1275.57,133.53,30854,116,0,1.03
1647,1745,1280.547,1266.209,136.87,9527,93,0,2.21
1648,1746,1289.846,1276.702,140.9,5917,81,0,3.27
1649,1747,1278.345,1274.027,133.13,8987,101,0,2.3
1650,1749,1266.762,1272.041,132.01,8911,106,0,2.23
1651,1750,1268.77,1278.658,139.17,10071,89,0,2.17
1652,1751,1274.713,1279.234,139.82,10068,88,0,2.27
1653,1752,1282.765,1287.901,142.47,10628,83,0,2.26
1654,1753,1274.516,1281.426,139.81,10294,79,0,2.11
1655,1754,1276.592,1283.888,133.84,9512,92,0,2.23
1656,2269,1269.373,1278.034,135.66,28447,111,0,1.1
1657,4067,1280.097,1289.473,132.87,31261,112,0,1.01
1658,4068,1276.791,1282.883,129.75,15458,113,0,1.51
1659,4069,1278.722,1280.162,132.67,31339,114,0,1
1660,5022,1276.66,1273.79,132.18,17573,104,0,1.41
1661,5194,1287.179,1268.283,133.52,15400,91,0,1.62
1662,5195,1284.952,1286.942,133.59,6605,101,0,2.79
1663,5196,1304.34,1273.488,134.44,15400,100,0,1.57
1664,5197,1269.431,1278.504,134.72,14890,103,0,1.62
1665,5198,1278.906,1287.772,129.7,14403,111,0,1.58
1666,5199,1273.916,1275.834,136.5,15650,98,0,1.59
1667,5200,1281.829,1275.287,133.57,15579,102,0,1.64
1668,5202,1267.219,1279.485,132.32,15014,102,0,1.56
1669,5203,1273.114,1272.996,137.11,16179,84,0,1.52
1670,5204,1269.564,1273.14,130.84,14744,112,0,1.58
1671,5595,1270.38,1274.861,136.7,28570,88,0,1.08
1672,5596,1272.119,1279.3,133.74,23896,98,0,1.18
1673,5597,1283.673,1277.11,133.79,26817,114,0,1.12
1674,5598,1256.557,1277.964,132.44,26345,116,0,1.11
1675,5599,1296.754,1279.802,129.21,25594,135,0,1.1
1676,446,1286.346,1286.448,133.83,19397,103,0,1.33
1677,451,1281.998,1278.431,133.85,19095,102,0,1.37
1678,463,1274.594,1267.389,137,20088,89,0,1.36
1679,465,1290.993,1282.631,139.07,20396,79,0,1.35
1680,2268,1279.803,1291.978,126.51,7714,117,0,2.35
1681,5201,1282.677,1291.137,133.91,15028,109,0,1.61
1682,903,1288.498,1274.975,134.6,12207,106,0,1.91
1683,918,1284.199,1287.531,135.55,12720,98,0,1.87
1684,2644,1283.215,1287.896,131.64,15748,109,0,1.56
1685,2656,1282.034,1282.246,132.33,15479,111,0,1.61
1686,4073,1290.381,1265.12,132.87,21595,109,0,1.31
1687,892,1273.646,1290.754,129.3,11410,112,0,1.88
1688,896,1293.736,1290.297,133.32,12223,108,0,1.87
1689,2654,1280.959,1274.182,140.55,16755,83,0,1.62
1690,4075,1277.189,1284.776,136.42,22518,94,0,1.29
1691,895,1287.9,1262.189,132.99,11979,105,0,1.89
1692,902,1272.632,1292.673,136.31,12922,90,0,1.82
1693,907,1290.215,1280.941,137.7,12636,95,0,1.9
1694,908,1271.272,1274.874,131.28,11939,103,0,1.83
1695,909,1282.431,1272.057,135.61,12705,92,0,1.85
1696,916,1265.835,1281.051,130.21,11892,108,0,1.83
1697,1357,1270.543,1270.482,138.48,8880,89,0,2.4
1698,1359,1287.581,1265.254,128.17,7347,110,0,2.49
1699,1361,1296.633,1271.567,126.66,7530,107,0,2.39
1700,2647,1255.446,1276.766,132.61,15150,107,0,1.6
1701,2657,1280.417,1294.11,134.62,16224,101,0,1.55
1702,4068,1285.599,1272.752,133.57,21851,108,0,1.29
1703,4069,1296.551,1291.322,133.73,19823,92,0,1.35
1704,4070,1283.718,1277.516,136.64,22522,94,0,1.3
1705,4071,1265.703,1278.534,131.89,21264,106,0,1.28
1706,4072,1290.77,1279.136,133.13,21437,101,0,1.28
1707,4079,1296.761,1277.918,135.65,22875,92,0,1.27
1708,4080,1281.363,1270.601,132.09,21251,112,0,1.3
1709,4081,1272.723,1290.336,136.12,22519,95,0,1.29
1710,4082,1296.117,1286.89,134.13,21517,110,0,1.31
1711,893,1290.779,1275.089,135.61,12702,93,0,1.82
1712,894,1287.59,1277.07,132.03,12208,95,0,1.82
1713,897,1290.355,1281.256,135.96,12873,93,0,1.83
1714,898,1282.826,1265.142,129.49,11962,106,0,1.8
1715,899,1293.843,1284.313,134.73,12001,102,0,1.92
1716,900,1281.213,1296.307,131.16,11793,106,0,1.86
1717,901,1258.362,1276.565,132.13,12213,106,0,1.8
1718,904,1303.478,1284.506,138.48,13141,82,0,1.8
1719,905,1275.967,1284.574,140.98,13042,89,0,1.92
1720,906,1291.058,1280.705,131.83,12020,102,0,1.83
1721,910,1266.16,1274.461,134.63,12348,90,0,1.88
1722,911,1254.41,1266.119,132.88,12329,99,0,1.96
1723,912,1282.909,1274.574,135.15,12482,103,0,1.88
1724,913,1286.168,1282.908,135.06,12668,95,0,1.83
1725,914,1288.808,1278.685,133.67,12462,89,0,1.83
1726,915,1273.615,1279.312,137.64,13135,82,0,1.83
1727,917,1269.771,1273.44,132.68,12098,105,0,1.86
1728,1355,1256.967,1280.04,134.74,8790,89,0,2.29
1729,1358,1287.792,1295.775,135.46,8475,95,0,2.41
1730,1360,1266.947,1277.62,136.16,8435,94,0,2.49
1731,1362,1276.682,1290.693,140.02,8953,90,0,2.5
1732,2645,1265.578,1286.556,137.13,16223,92,0,1.59
1733,2646,1274.491,1285.353,135.39,15810,97,0,1.6
1734,2648,1263.037,1268.481,132.24,15512,102,0,1.51
1735,2649,1280.813,1271.39,137.97,16796,85,0,1.58
1736,2650,1272.384,1292.316,133.1,15498,105,0,1.59
1737,2651,1268.161,1282.42,131.91,15244,104,0,1.57
1738,2652,1289.023,1293.309,133.28,15345,105,0,1.63
1739,2653,1292.682,1279.233,134.22,15757,98,0,1.57
1740,2655,1283.657,1280.113,133.61,15531,109,0,1.59
1741,2658,1286.758,1282.93,135.04,16413,95,0,1.54
1742,4074,1287.41,1297.604,137.14,22069,98,0,1.33
1743,4076,1285.769,1287.433,130.85,20966,121,0,1.31
1744,4077,1272.311,1285.244,135.2,22376,97,0,1.31
1745,4078,1287.895,1286.084,132.53,21411,113,0,1.3
